PHU,date,population,rate_ED,count_ED,rate_hosp,count_hosp,rate_death,count_death
Hastings Prince Edward,2008-10-01,163610,51.3,7,22.0,3,7.3,1.0
Hastings Prince Edward,2008-11-01,163619,44.0,6,22.0,3,0.0,0.0
Hastings Prince Edward,2008-12-01,163629,58.7,8,51.3,7,0.0,0.0
Hastings Prince Edward,2009-01-01,163638,58.7,8,22.0,3,22.0,3.0
Hastings Prince Edward,2009-02-01,163648,36.7,5,7.3,1,0.0,0.0
Hastings Prince Edward,2009-03-01,163657,44.0,6,0.0,0,0.0,0.0
Hastings Prince Edward,2009-04-01,163667,36.7,5,14.7,2,7.3,1.0
Hastings Prince Edward,2009-05-01,163676,66.0,9,22.0,3,0.0,0.0
Hastings Prince Edward,2009-06-01,163686,22.0,3,29.3,4,7.3,1.0
Hastings Prince Edward,2009-07-01,163695,36.7,5,22.0,3,14.7,2.0
Hastings Prince Edward,2009-08-01,163715,36.6,5,22.0,3,14.7,2.0
Hastings Prince Edward,2009-09-01,163734,29.3,4,7.3,1,7.3,1.0
Hastings Prince Edward,2009-10-01,163754,14.7,2,7.3,1,0.0,0.0
Hastings Prince Edward,2009-11-01,163773,22.0,3,0.0,0,7.3,1.0
Hastings Prince Edward,2009-12-01,163793,36.6,5,36.6,5,0.0,0.0
Hastings Prince Edward,2010-01-01,163812,65.9,9,29.3,4,7.3,1.0
Hastings Prince Edward,2010-02-01,163832,51.3,7,7.3,1,0.0,0.0
Hastings Prince Edward,2010-03-01,163851,36.6,5,14.6,2,7.3,1.0
Hastings Prince Edward,2010-04-01,163871,73.2,10,7.3,1,0.0,0.0
Hastings Prince Edward,2010-05-01,163890,29.3,4,14.6,2,7.3,1.0
Hastings Prince Edward,2010-06-01,163910,36.6,5,22.0,3,7.3,1.0
Hastings Prince Edward,2010-07-01,163929,22.0,3,14.6,2,0.0,0.0
Hastings Prince Edward,2010-08-01,163948,51.2,7,22.0,3,0.0,0.0
Hastings Prince Edward,2010-09-01,163967,22.0,3,7.3,1,14.6,2.0
Hastings Prince Edward,2010-10-01,163986,22.0,3,43.9,6,0.0,0.0
Hastings Prince Edward,2010-11-01,164004,36.6,5,43.9,6,0.0,0.0
Hastings Prince Edward,2010-12-01,164023,29.3,4,29.3,4,0.0,0.0
Hastings Prince Edward,2011-01-01,164042,36.6,5,21.9,3,14.6,2.0
Hastings Prince Edward,2011-02-01,164061,36.6,5,14.6,2,0.0,0.0
Hastings Prince Edward,2011-03-01,164080,65.8,9,29.3,4,0.0,0.0
Hastings Prince Edward,2011-04-01,164099,21.9,3,7.3,1,14.6,2.0
Hastings Prince Edward,2011-05-01,164117,36.6,5,29.2,4,0.0,0.0
Hastings Prince Edward,2011-06-01,164136,36.6,5,7.3,1,0.0,0.0
Hastings Prince Edward,2011-07-01,164155,43.9,6,36.6,5,0.0,0.0
Hastings Prince Edward,2011-08-01,164129,43.9,6,21.9,3,7.3,1.0
Hastings Prince Edward,2011-09-01,164102,36.6,5,14.6,2,0.0,0.0
Hastings Prince Edward,2011-10-01,164076,36.6,5,7.3,1,0.0,0.0
Hastings Prince Edward,2011-11-01,164050,43.9,6,36.6,5,7.3,1.0
Hastings Prince Edward,2011-12-01,164023,21.9,3,29.3,4,14.6,2.0
Hastings Prince Edward,2012-01-01,163997,65.9,9,22.0,3,7.3,1.0
Hastings Prince Edward,2012-02-01,163971,14.6,2,29.3,4,0.0,0.0
Hastings Prince Edward,2012-03-01,163944,29.3,4,14.6,2,7.3,1.0
Hastings Prince Edward,2012-04-01,163918,36.6,5,7.3,1,7.3,1.0
Hastings Prince Edward,2012-05-01,163892,22.0,3,7.3,1,0.0,0.0
Hastings Prince Edward,2012-06-01,163865,43.9,6,22.0,3,0.0,0.0
Hastings Prince Edward,2012-07-01,163839,73.2,10,29.3,4,0.0,0.0
Hastings Prince Edward,2012-08-01,163829,36.6,5,36.6,5,0.0,0.0
Hastings Prince Edward,2012-09-01,163820,58.6,8,44.0,6,0.0,0.0
Hastings Prince Edward,2012-10-01,163810,44.0,6,51.3,7,7.3,1.0
Hastings Prince Edward,2012-11-01,163800,102.6,14,7.3,1,0.0,0.0
Hastings Prince Edward,2012-12-01,163791,36.6,5,22.0,3,22.0,3.0
Hastings Prince Edward,2013-01-01,163781,29.3,4,14.7,2,7.3,1.0
Hastings Prince Edward,2013-02-01,163771,44.0,6,7.3,1,22.0,3.0
Hastings Prince Edward,2013-03-01,163762,29.3,4,14.7,2,7.3,1.0
Hastings Prince Edward,2013-04-01,163752,22.0,3,7.3,1,0.0,0.0
Hastings Prince Edward,2013-05-01,163742,73.3,10,14.7,2,0.0,0.0
Hastings Prince Edward,2013-06-01,163733,36.6,5,7.3,1,0.0,0.0
Hastings Prince Edward,2013-07-01,163723,73.3,10,22.0,3,14.7,2.0
Hastings Prince Edward,2013-08-01,163694,51.3,7,22.0,3,0.0,0.0
Hastings Prince Edward,2013-09-01,163665,36.7,5,29.3,4,7.3,1.0
Hastings Prince Edward,2013-10-01,163637,36.7,5,22.0,3,7.3,1.0
Hastings Prince Edward,2013-11-01,163608,29.3,4,7.3,1,14.7,2.0
Hastings Prince Edward,2013-12-01,163579,36.7,5,0.0,0,0.0,0.0
Hastings Prince Edward,2014-01-01,163550,36.7,5,7.3,1,14.7,2.0
Hastings Prince Edward,2014-02-01,163521,44.0,6,14.7,2,0.0,0.0
Hastings Prince Edward,2014-03-01,163492,36.7,5,22.0,3,0.0,0.0
Hastings Prince Edward,2014-04-01,163464,14.7,2,14.7,2,7.3,1.0
Hastings Prince Edward,2014-05-01,163435,22.0,3,14.7,2,0.0,0.0
Hastings Prince Edward,2014-06-01,163406,14.7,2,7.3,1,0.0,0.0
Hastings Prince Edward,2014-07-01,163377,36.7,5,14.7,2,0.0,0.0
Hastings Prince Edward,2014-08-01,163384,36.7,5,51.4,7,7.3,1.0
Hastings Prince Edward,2014-09-01,163391,51.4,7,7.3,1,0.0,0.0
Hastings Prince Edward,2014-10-01,163399,36.7,5,0.0,0,14.7,2.0
Hastings Prince Edward,2014-11-01,163406,36.7,5,14.7,2,0.0,0.0
Hastings Prince Edward,2014-12-01,163413,22.0,3,14.7,2,7.3,1.0
Hastings Prince Edward,2015-01-01,163420,22.0,3,22.0,3,0.0,0.0
Hastings Prince Edward,2015-02-01,163427,58.7,8,29.4,4,7.3,1.0
Hastings Prince Edward,2015-03-01,163434,44.1,6,14.7,2,0.0,0.0
Hastings Prince Edward,2015-04-01,163442,58.7,8,14.7,2,0.0,0.0
Hastings Prince Edward,2015-05-01,163449,51.4,7,58.7,8,7.3,1.0
Hastings Prince Edward,2015-06-01,163456,36.7,5,51.4,7,7.3,1.0
Hastings Prince Edward,2015-07-01,163463,44.0,6,73.4,10,7.3,1.0
Hastings Prince Edward,2015-08-01,163494,36.7,5,22.0,3,7.3,1.0
Hastings Prince Edward,2015-09-01,163526,80.7,11,22.0,3,0.0,0.0
Hastings Prince Edward,2015-10-01,163557,51.4,7,14.7,2,0.0,0.0
Hastings Prince Edward,2015-11-01,163588,44.0,6,14.7,2,0.0,0.0
Hastings Prince Edward,2015-12-01,163619,66.0,9,36.7,5,0.0,0.0
Hastings Prince Edward,2016-01-01,163651,36.7,5,44.0,6,7.3,1.0
Hastings Prince Edward,2016-02-01,163682,36.7,5,7.3,1,14.7,2.0
Hastings Prince Edward,2016-03-01,163713,80.6,11,36.6,5,7.3,1.0
Hastings Prince Edward,2016-04-01,163744,73.3,10,29.3,4,7.3,1.0
Hastings Prince Edward,2016-05-01,163776,22.0,3,0.0,0,0.0,0.0
Hastings Prince Edward,2016-06-01,163807,65.9,9,29.3,4,7.3,1.0
Hastings Prince Edward,2016-07-01,163838,14.6,2,22.0,3,14.6,2.0
Hastings Prince Edward,2016-08-01,163900,22.0,3,29.3,4,0.0,0.0
Hastings Prince Edward,2016-09-01,163961,51.2,7,29.3,4,0.0,0.0
Hastings Prince Edward,2016-10-01,164023,43.9,6,21.9,3,21.9,3.0
Hastings Prince Edward,2016-11-01,164084,14.6,2,14.6,2,0.0,0.0
Hastings Prince Edward,2016-12-01,164146,21.9,3,21.9,3,7.3,1.0
Hastings Prince Edward,2017-01-01,164208,21.9,3,43.8,6,0.0,0.0
Hastings Prince Edward,2017-02-01,164269,43.8,6,21.9,3,0.0,0.0
Hastings Prince Edward,2017-03-01,164331,87.6,12,36.5,5,0.0,0.0
Hastings Prince Edward,2017-04-01,164392,58.4,8,29.2,4,29.2,4.0
Hastings Prince Edward,2017-05-01,164454,65.7,9,36.5,5,7.3,1.0
Hastings Prince Edward,2017-06-01,164515,65.6,9,51.1,7,0.0,0.0
Hastings Prince Edward,2017-07-01,164577,80.2,11,29.2,4,0.0,0.0
Hastings Prince Edward,2017-08-01,164624,138.5,19,14.6,2,7.3,1.0
Hastings Prince Edward,2017-09-01,164670,43.7,6,21.9,3,7.3,1.0
Hastings Prince Edward,2017-10-01,164717,58.3,8,43.7,6,7.3,1.0
Hastings Prince Edward,2017-11-01,164763,51.0,7,21.8,3,0.0,0.0
Hastings Prince Edward,2017-12-01,164810,72.8,10,14.6,2,0.0,0.0
Hastings Prince Edward,2018-01-01,164857,43.7,6,14.6,2,14.6,2.0
Hastings Prince Edward,2018-02-01,164903,29.1,4,7.3,1,7.3,1.0
Hastings Prince Edward,2018-03-01,164950,87.3,12,14.5,2,7.3,1.0
Hastings Prince Edward,2018-04-01,164996,36.4,5,14.5,2,21.8,3.0
Hastings Prince Edward,2018-05-01,165043,36.4,5,29.1,4,14.5,2.0
Hastings Prince Edward,2018-06-01,165089,43.6,6,14.5,2,0.0,0.0
Hastings Prince Edward,2018-07-01,165136,72.7,10,14.5,2,21.8,3.0
Hastings Prince Edward,2018-08-01,165174,101.7,14,7.3,1,0.0,0.0
Hastings Prince Edward,2018-09-01,165211,58.1,8,7.3,1,21.8,3.0
Hastings Prince Edward,2018-10-01,165249,108.9,15,29.0,4,14.5,2.0
Hastings Prince Edward,2018-11-01,165287,58.1,8,21.8,3,0.0,0.0
Hastings Prince Edward,2018-12-01,165324,79.8,11,21.8,3,14.5,2.0
Hastings Prince Edward,2019-01-01,165362,94.3,13,21.8,3,14.5,2.0
Hastings Prince Edward,2019-02-01,165400,116.1,16,21.8,3,7.3,1.0
Hastings Prince Edward,2019-03-01,165437,108.8,15,14.5,2,14.5,2.0
Hastings Prince Edward,2019-04-01,165475,87.0,12,43.5,6,7.3,1.0
Hastings Prince Edward,2019-05-01,165513,130.5,18,21.8,3,36.3,5.0
Hastings Prince Edward,2019-06-01,165550,101.5,14,50.7,7,7.2,1.0
Hastings Prince Edward,2019-07-01,165588,65.2,9,21.7,3,7.2,1.0
Hastings Prince Edward,2019-08-01,165616,72.5,10,43.5,6,0.0,0.0
Hastings Prince Edward,2019-09-01,165643,21.7,3,14.5,2,0.0,0.0
Hastings Prince Edward,2019-10-01,165671,94.2,13,14.5,2,7.2,1.0
Hastings Prince Edward,2019-11-01,165698,43.5,6,29.0,4,14.5,2.0
Hastings Prince Edward,2019-12-01,165726,29.0,4,0.0,0,0.0,0.0
Hastings Prince Edward,2020-01-01,165753,50.7,7,7.2,1,7.2,1.0
Hastings Prince Edward,2020-02-01,165781,57.9,8,0.0,0,7.2,1.0
Hastings Prince Edward,2020-03-01,165808,72.4,10,7.2,1,7.2,1.0
Hastings Prince Edward,2020-04-01,165836,130.2,18,7.2,1,,
Hastings Prince Edward,2020-05-01,165863,137.5,19,36.2,5,,
Hastings Prince Edward,2020-06-01,165891,137.4,19,21.7,3,,
Huron Perth,2003-01-01,138883,8.6,1,17.3,2,,
Huron Perth,2003-02-01,138908,25.9,3,25.9,3,,
Huron Perth,2003-03-01,138933,43.2,5,17.3,2,,
Huron Perth,2003-04-01,138958,43.2,5,8.6,1,,
Huron Perth,2003-05-01,138984,8.6,1,17.3,2,,
Huron Perth,2003-06-01,139009,34.5,4,17.3,2,,
Huron Perth,2003-07-01,139034,8.6,1,25.9,3,,
Huron Perth,2003-08-01,139023,69.1,8,34.5,4,,
Huron Perth,2003-09-01,139011,8.6,1,17.3,2,,
Huron Perth,2003-10-01,139000,43.2,5,25.9,3,,
Huron Perth,2003-11-01,138988,8.6,1,25.9,3,,
Huron Perth,2003-12-01,138977,8.6,1,17.3,2,,
Huron Perth,2004-01-01,138965,8.6,1,0.0,0,,
Huron Perth,2004-02-01,138954,17.3,2,8.6,1,,
Huron Perth,2004-03-01,138942,34.5,4,25.9,3,,
Huron Perth,2004-04-01,138931,8.6,1,34.5,4,,
Huron Perth,2004-05-01,138919,25.9,3,25.9,3,,
Huron Perth,2004-06-01,138908,8.6,1,0.0,0,,
Huron Perth,2004-07-01,138896,17.3,2,51.8,6,,
Huron Perth,2004-08-01,138869,17.3,2,17.3,2,,
Huron Perth,2004-09-01,138843,17.3,2,34.6,4,,
Huron Perth,2004-10-01,138816,25.9,3,25.9,3,,
Huron Perth,2004-11-01,138790,25.9,3,17.3,2,,
Huron Perth,2004-12-01,138763,43.2,5,34.6,4,,
Huron Perth,2005-01-01,138737,43.2,5,34.6,4,8.6,1.0
Huron Perth,2005-02-01,138710,8.7,1,17.3,2,0.0,0.0
Huron Perth,2005-03-01,138683,26.0,3,0.0,0,0.0,0.0
Huron Perth,2005-04-01,138657,17.3,2,8.7,1,8.7,1.0
Huron Perth,2005-05-01,138630,17.3,2,26.0,3,0.0,0.0
Huron Perth,2005-06-01,138604,8.7,1,0.0,0,0.0,0.0
Huron Perth,2005-07-01,138577,34.6,4,8.7,1,0.0,0.0
Huron Perth,2005-08-01,138557,0.0,0,17.3,2,0.0,0.0
Huron Perth,2005-09-01,138537,43.3,5,26.0,3,8.7,1.0
Huron Perth,2005-10-01,138518,8.7,1,0.0,0,0.0,0.0
Huron Perth,2005-11-01,138498,8.7,1,17.3,2,0.0,0.0
Huron Perth,2005-12-01,138478,26.0,3,8.7,1,0.0,0.0
Huron Perth,2006-01-01,138458,8.7,1,0.0,0,0.0,0.0
Huron Perth,2006-02-01,138438,8.7,1,8.7,1,0.0,0.0
Huron Perth,2006-03-01,138418,17.3,2,8.7,1,0.0,0.0
Huron Perth,2006-04-01,138399,8.7,1,8.7,1,0.0,0.0
Huron Perth,2006-05-01,138379,26.0,3,17.3,2,0.0,0.0
Huron Perth,2006-06-01,138359,17.3,2,8.7,1,0.0,0.0
Huron Perth,2006-07-01,138339,34.7,4,26.0,3,0.0,0.0
Huron Perth,2006-08-01,138315,8.7,1,17.4,2,0.0,0.0
Huron Perth,2006-09-01,138291,8.7,1,26.0,3,0.0,0.0
Huron Perth,2006-10-01,138268,17.4,2,17.4,2,0.0,0.0
Huron Perth,2006-11-01,138244,17.4,2,34.7,4,0.0,0.0
Huron Perth,2006-12-01,138220,17.4,2,34.7,4,0.0,0.0
Huron Perth,2007-01-01,138196,26.0,3,26.0,3,8.7,1.0
Huron Perth,2007-02-01,138172,8.7,1,0.0,0,17.4,2.0
Huron Perth,2007-03-01,138148,34.7,4,26.1,3,0.0,0.0
Huron Perth,2007-04-01,138125,17.4,2,17.4,2,0.0,0.0
Huron Perth,2007-05-01,138101,0.0,0,0.0,0,8.7,1.0
Huron Perth,2007-06-01,138077,8.7,1,8.7,1,0.0,0.0
Huron Perth,2007-07-01,138053,17.4,2,17.4,2,0.0,0.0
Huron Perth,2007-08-01,138044,43.5,5,52.2,6,0.0,0.0
Huron Perth,2007-09-01,138035,17.4,2,26.1,3,0.0,0.0
Huron Perth,2007-10-01,138025,60.9,7,8.7,1,8.7,1.0
Huron Perth,2007-11-01,138016,17.4,2,0.0,0,0.0,0.0
Huron Perth,2007-12-01,138007,17.4,2,0.0,0,8.7,1.0
Huron Perth,2008-01-01,137998,0.0,0,8.7,1,0.0,0.0
Huron Perth,2008-02-01,137988,0.0,0,26.1,3,0.0,0.0
Huron Perth,2008-03-01,137979,8.7,1,17.4,2,0.0,0.0
Huron Perth,2008-04-01,137970,17.4,2,8.7,1,0.0,0.0
Huron Perth,2008-05-01,137961,26.1,3,0.0,0,0.0,0.0
Huron Perth,2008-06-01,137951,17.4,2,0.0,0,0.0,0.0
Huron Perth,2008-07-01,137942,60.9,7,8.7,1,0.0,0.0
Huron Perth,2008-08-01,137953,8.7,1,0.0,0,0.0,0.0
Huron Perth,2008-09-01,137964,34.8,4,17.4,2,0.0,0.0
Huron Perth,2008-10-01,137975,26.1,3,8.7,1,0.0,0.0
Huron Perth,2008-11-01,137985,34.8,4,17.4,2,8.7,1.0
Huron Perth,2008-12-01,137996,17.4,2,34.8,4,0.0,0.0
Huron Perth,2009-01-01,138007,8.7,1,26.1,3,0.0,0.0
Huron Perth,2009-02-01,138018,26.1,3,8.7,1,0.0,0.0
Huron Perth,2009-03-01,138029,8.7,1,8.7,1,8.7,1.0
Huron Perth,2009-04-01,138040,8.7,1,8.7,1,17.4,2.0
Huron Perth,2009-05-01,138050,60.8,7,17.4,2,0.0,0.0
Huron Perth,2009-06-01,138061,26.1,3,26.1,3,0.0,0.0
Huron Perth,2009-07-01,138072,8.7,1,17.4,2,0.0,0.0
Huron Perth,2009-08-01,138048,8.7,1,8.7,1,0.0,0.0
Huron Perth,2009-09-01,138024,8.7,1,8.7,1,0.0,0.0
Huron Perth,2009-10-01,138000,0.0,0,0.0,0,0.0,0.0
Huron Perth,2009-11-01,137975,8.7,1,0.0,0,0.0,0.0
Huron Perth,2009-12-01,137951,8.7,1,8.7,1,0.0,0.0
Huron Perth,2010-01-01,137927,0.0,0,0.0,0,0.0,0.0
Huron Perth,2010-02-01,137903,8.7,1,0.0,0,8.7,1.0
Huron Perth,2010-03-01,137879,43.5,5,8.7,1,0.0,0.0
Huron Perth,2010-04-01,137855,26.1,3,8.7,1,0.0,0.0
Huron Perth,2010-05-01,137830,0.0,0,8.7,1,8.7,1.0
Huron Perth,2010-06-01,137806,34.8,4,26.1,3,0.0,0.0
Huron Perth,2010-07-01,137782,17.4,2,17.4,2,0.0,0.0
Huron Perth,2010-08-01,137771,26.1,3,17.4,2,8.7,1.0
Huron Perth,2010-09-01,137760,34.8,4,17.4,2,0.0,0.0
Huron Perth,2010-10-01,137749,17.4,2,0.0,0,0.0,0.0
Huron Perth,2010-11-01,137738,8.7,1,26.1,3,0.0,0.0
Huron Perth,2010-12-01,137727,17.4,2,17.4,2,0.0,0.0
Huron Perth,2011-01-01,137716,17.4,2,8.7,1,0.0,0.0
Huron Perth,2011-02-01,137704,26.1,3,17.4,2,0.0,0.0
Huron Perth,2011-03-01,137693,17.4,2,8.7,1,0.0,0.0
Huron Perth,2011-04-01,137682,17.4,2,17.4,2,0.0,0.0
Huron Perth,2011-05-01,137671,17.4,2,17.4,2,0.0,0.0
Huron Perth,2011-06-01,137660,17.4,2,8.7,1,8.7,1.0
Huron Perth,2011-07-01,137649,17.4,2,17.4,2,17.4,2.0
Huron Perth,2011-08-01,137612,26.2,3,8.7,1,0.0,0.0
Huron Perth,2011-09-01,137575,34.9,4,8.7,1,0.0,0.0
Huron Perth,2011-10-01,137537,43.6,5,26.2,3,0.0,0.0
Huron Perth,2011-11-01,137500,8.7,1,8.7,1,0.0,0.0
Huron Perth,2011-12-01,137463,43.6,5,26.2,3,0.0,0.0
Huron Perth,2012-01-01,137426,8.7,1,0.0,0,0.0,0.0
Huron Perth,2012-02-01,137388,0.0,0,8.7,1,0.0,0.0
Huron Perth,2012-03-01,137351,17.5,2,17.5,2,0.0,0.0
Huron Perth,2012-04-01,137314,26.2,3,26.2,3,0.0,0.0
Huron Perth,2012-05-01,137277,0.0,0,0.0,0,0.0,0.0
Huron Perth,2012-06-01,137239,26.2,3,43.7,5,0.0,0.0
Huron Perth,2012-07-01,137202,61.2,7,17.5,2,0.0,0.0
Huron Perth,2012-08-01,137221,43.7,5,26.2,3,0.0,0.0
Huron Perth,2012-09-01,137239,35.0,4,17.5,2,8.7,1.0
Huron Perth,2012-10-01,137258,26.2,3,26.2,3,0.0,0.0
Huron Perth,2012-11-01,137277,35.0,4,8.7,1,0.0,0.0
Huron Perth,2012-12-01,137295,26.2,3,0.0,0,0.0,0.0
Huron Perth,2013-01-01,137314,8.7,1,8.7,1,0.0,0.0
Huron Perth,2013-02-01,137333,17.5,2,8.7,1,0.0,0.0
Huron Perth,2013-03-01,137351,26.2,3,8.7,1,17.5,2.0
Huron Perth,2013-04-01,137370,8.7,1,8.7,1,0.0,0.0
Huron Perth,2013-05-01,137389,43.7,5,26.2,3,0.0,0.0
Huron Perth,2013-06-01,137407,8.7,1,0.0,0,0.0,0.0
Huron Perth,2013-07-01,137426,17.5,2,8.7,1,0.0,0.0
Huron Perth,2013-08-01,137432,26.2,3,8.7,1,0.0,0.0
Huron Perth,2013-09-01,137438,17.5,2,8.7,1,0.0,0.0
Huron Perth,2013-10-01,137444,8.7,1,17.5,2,0.0,0.0
Huron Perth,2013-11-01,137450,26.2,3,17.5,2,0.0,0.0
Huron Perth,2013-12-01,137456,8.7,1,0.0,0,0.0,0.0
Huron Perth,2014-01-01,137462,26.2,3,34.9,4,0.0,0.0
Huron Perth,2014-02-01,137467,43.6,5,0.0,0,0.0,0.0
Huron Perth,2014-03-01,137473,26.2,3,8.7,1,0.0,0.0
Huron Perth,2014-04-01,137479,8.7,1,0.0,0,8.7,1.0
Huron Perth,2014-05-01,137485,26.2,3,17.5,2,17.5,2.0
Huron Perth,2014-06-01,137491,43.6,5,26.2,3,0.0,0.0
Huron Perth,2014-07-01,137497,34.9,4,0.0,0,0.0,0.0
Huron Perth,2014-08-01,137510,34.9,4,26.2,3,17.5,2.0
Huron Perth,2014-09-01,137524,8.7,1,0.0,0,0.0,0.0
Huron Perth,2014-10-01,137537,17.4,2,8.7,1,0.0,0.0
Huron Perth,2014-11-01,137550,26.2,3,26.2,3,0.0,0.0
Huron Perth,2014-12-01,137563,34.9,4,17.4,2,0.0,0.0
Huron Perth,2015-01-01,137577,17.4,2,8.7,1,0.0,0.0
Huron Perth,2015-02-01,137590,26.2,3,8.7,1,8.7,1.0
Huron Perth,2015-03-01,137603,34.9,4,0.0,0,0.0,0.0
Huron Perth,2015-04-01,137616,17.4,2,0.0,0,0.0,0.0
Huron Perth,2015-05-01,137630,17.4,2,8.7,1,0.0,0.0
Huron Perth,2015-06-01,137643,17.4,2,8.7,1,17.4,2.0
Huron Perth,2015-07-01,137656,17.4,2,26.2,3,0.0,0.0
Huron Perth,2015-08-01,137681,17.4,2,0.0,0,8.7,1.0
Huron Perth,2015-09-01,137706,0.0,0,17.4,2,0.0,0.0
Huron Perth,2015-10-01,137730,0.0,0,17.4,2,0.0,0.0
Huron Perth,2015-11-01,137755,26.1,3,17.4,2,8.7,1.0
Huron Perth,2015-12-01,137780,17.4,2,17.4,2,8.7,1.0
Huron Perth,2016-01-01,137805,17.4,2,34.8,4,0.0,0.0
Huron Perth,2016-02-01,137829,17.4,2,34.8,4,0.0,0.0
Huron Perth,2016-03-01,137854,8.7,1,8.7,1,0.0,0.0
Huron Perth,2016-04-01,137879,0.0,0,8.7,1,0.0,0.0
Huron Perth,2016-05-01,137904,43.5,5,26.1,3,8.7,1.0
Huron Perth,2016-06-01,137928,26.1,3,17.4,2,0.0,0.0
Huron Perth,2016-07-01,137953,26.1,3,34.8,4,8.7,1.0
Huron Perth,2016-08-01,137980,17.4,2,8.7,1,0.0,0.0
Huron Perth,2016-09-01,138008,8.7,1,17.4,2,0.0,0.0
Huron Perth,2016-10-01,138035,17.4,2,0.0,0,8.7,1.0
Huron Perth,2016-11-01,138063,26.1,3,0.0,0,8.7,1.0
Huron Perth,2016-12-01,138090,17.4,2,8.7,1,0.0,0.0
Huron Perth,2017-01-01,138118,26.1,3,26.1,3,0.0,0.0
Huron Perth,2017-02-01,138145,26.1,3,8.7,1,17.4,2.0
Huron Perth,2017-03-01,138172,26.1,3,8.7,1,0.0,0.0
Huron Perth,2017-04-01,138200,34.7,4,26.0,3,0.0,0.0
Huron Perth,2017-05-01,138227,43.4,5,17.4,2,0.0,0.0
Huron Perth,2017-06-01,138255,26.0,3,17.4,2,17.4,2.0
Huron Perth,2017-07-01,138282,8.7,1,26.0,3,8.7,1.0
Huron Perth,2017-08-01,138302,26.0,3,8.7,1,0.0,0.0
Huron Perth,2017-09-01,138322,17.4,2,17.4,2,0.0,0.0
Huron Perth,2017-10-01,138343,34.7,4,26.0,3,0.0,0.0
Huron Perth,2017-11-01,138363,112.7,13,60.7,7,0.0,0.0
Huron Perth,2017-12-01,138383,17.3,2,8.7,1,0.0,0.0
Huron Perth,2018-01-01,138403,17.3,2,8.7,1,0.0,0.0
Huron Perth,2018-02-01,138423,17.3,2,8.7,1,17.3,2.0
Huron Perth,2018-03-01,138443,43.3,5,17.3,2,8.7,1.0
Huron Perth,2018-04-01,138464,8.7,1,8.7,1,0.0,0.0
Huron Perth,2018-05-01,138484,34.7,4,17.3,2,0.0,0.0
Huron Perth,2018-06-01,138504,0.0,0,8.7,1,0.0,0.0
Huron Perth,2018-07-01,138524,17.3,2,17.3,2,8.7,1.0
Huron Perth,2018-08-01,138540,69.3,8,17.3,2,0.0,0.0
Huron Perth,2018-09-01,138556,26.0,3,8.7,1,0.0,0.0
Huron Perth,2018-10-01,138572,26.0,3,26.0,3,8.7,1.0
Huron Perth,2018-11-01,138588,26.0,3,17.3,2,17.3,2.0
Huron Perth,2018-12-01,138604,60.6,7,26.0,3,8.7,1.0
Huron Perth,2019-01-01,138620,17.3,2,8.7,1,0.0,0.0
Huron Perth,2019-02-01,138635,43.3,5,8.7,1,0.0,0.0
Huron Perth,2019-03-01,138651,77.9,9,8.7,1,0.0,0.0
Huron Perth,2019-04-01,138667,51.9,6,26.0,3,0.0,0.0
Huron Perth,2019-05-01,138683,26.0,3,17.3,2,8.7,1.0
Huron Perth,2019-06-01,138699,77.9,9,26.0,3,0.0,0.0
Huron Perth,2019-07-01,138715,77.9,9,26.0,3,0.0,0.0
Huron Perth,2019-08-01,138726,17.3,2,8.7,1,0.0,0.0
Huron Perth,2019-09-01,138738,25.9,3,8.6,1,0.0,0.0
Huron Perth,2019-10-01,138749,25.9,3,8.6,1,0.0,0.0
Huron Perth,2019-11-01,138760,43.2,5,17.3,2,0.0,0.0
Huron Perth,2019-12-01,138772,43.2,5,25.9,3,0.0,0.0
Huron Perth,2020-01-01,138783,34.6,4,0.0,0,8.6,1.0
Huron Perth,2020-02-01,138794,17.3,2,0.0,0,8.6,1.0
Huron Perth,2020-03-01,138806,34.6,4,0.0,0,0.0,0.0
Huron Perth,2020-04-01,138817,51.9,6,17.3,2,,
Huron Perth,2020-05-01,138828,8.6,1,0.0,0,,
Huron Perth,2020-06-01,138840,0.0,0,8.6,1,,
Kingston,2003-01-01,188382,19.1,3,6.4,1,,
Kingston,2003-02-01,188538,12.7,2,0.0,0,,
Kingston,2003-03-01,188694,6.4,1,12.7,2,,
Kingston,2003-04-01,188850,38.1,6,12.7,2,,
Kingston,2003-05-01,189005,38.1,6,19.0,3,,
Kingston,2003-06-01,189161,31.7,5,12.7,2,,
Kingston,2003-07-01,189317,12.7,2,0.0,0,,
Kingston,2003-08-01,189411,31.7,5,6.3,1,,
Kingston,2003-09-01,189504,12.7,2,12.7,2,,
Kingston,2003-10-01,189598,25.3,4,6.3,1,,
Kingston,2003-11-01,189691,44.3,7,0.0,0,,
Kingston,2003-12-01,189785,31.6,5,12.6,2,,
Kingston,2004-01-01,189879,25.3,4,0.0,0,,
Kingston,2004-02-01,189972,37.9,6,19.0,3,,
Kingston,2004-03-01,190066,25.3,4,6.3,1,,
Kingston,2004-04-01,190159,12.6,2,12.6,2,,
Kingston,2004-05-01,190253,6.3,1,6.3,1,,
Kingston,2004-06-01,190346,25.2,4,0.0,0,,
Kingston,2004-07-01,190440,25.2,4,12.6,2,,
Kingston,2004-08-01,190482,44.1,7,6.3,1,,
